Store ID,Product ID,Year of Date,Week of Date,Count of sales,Week
31,19,2018,Week 27,18,27
31,19,2018,Week 26,11,26
31,19,2018,Week 25,17,25
31,19,2018,Week 24,44,24
31,19,2018,Week 23,7,23
31,19,2018,Week 22,53,22
31,19,2018,Week 21,20,21
31,19,2018,Week 20,40,20
31,19,2018,Week 19,20,19
31,19,2018,Week 18,25,18
31,19,2018,Week 17,34,17
31,19,2018,Week 16,23,16
31,19,2018,Week 15,18,15
31,19,2018,Week 14,41,14
31,19,2018,Week 13,28,13
31,19,2018,Week 12,23,12
31,19,2018,Week 11,30,11
31,19,2018,Week 10,5,10
31,19,2018,Week 9,4,9
31,19,2018,Week 8,14,8
31,19,2018,Week 7,16,7
31,19,2018,Week 6,55,6
31,19,2018,Week 5,20,5
31,19,2018,Week 4,43,4
31,19,2018,Week 3,17,3
31,19,2018,Week 2,9,2
31,19,2018,Week 1,2,1
31,21,2017,Week 53,3,53
31,21,2017,Week 50,22,50
31,21,2017,Week 49,4,49
31,21,2017,Week 48,8,48
31,21,2017,Week 46,15,46
31,21,2017,Week 45,4,45
31,21,2018,Week 38,14,38
31,21,2018,Week 37,18,37
31,21,2018,Week 35,9,35
31,21,2018,Week 34,10,34
31,21,2018,Week 33,21,33
31,21,2018,Week 32,28,32
31,21,2018,Week 31,10,31
31,21,2018,Week 29,13,29
31,21,2018,Week 28,22,28
31,21,2018,Week 27,2,27
31,21,2018,Week 26,12,26
31,21,2018,Week 25,5,25
31,21,2018,Week 24,12,24
31,21,2018,Week 23,5,23
31,21,2018,Week 22,6,22
31,21,2018,Week 21,19,21
31,21,2018,Week 20,17,20
31,21,2018,Week 18,5,18
31,21,2018,Week 17,3,17
31,21,2018,Week 15,9,15
31,21,2018,Week 14,29,14
31,21,2018,Week 13,38,13
31,21,2018,Week 12,13,12
31,21,2018,Week 7,9,7
31,21,2018,Week 6,12,6
31,21,2018,Week 4,2,4
31,21,2018,Week 1,14,1
31,23,2017,Week 52,19,52
31,23,2017,Week 51,4,51
31,23,2017,Week 50,8,50
31,23,2017,Week 48,9,48
31,23,2017,Week 47,4,47
31,23,2017,Week 45,2,45
31,23,2017,Week 44,4,44
31,23,2018,Week 39,9,39
31,23,2018,Week 38,10,38
31,23,2018,Week 36,20,36
31,23,2018,Week 34,15,34
31,23,2018,Week 33,2,33
31,23,2018,Week 32,16,32
31,23,2018,Week 29,23,29
31,23,2018,Week 26,16,26
31,23,2018,Week 24,19,24
31,23,2018,Week 23,20,23
31,23,2018,Week 22,15,22
31,23,2018,Week 21,21,21
31,23,2018,Week 14,13,14
31,23,2018,Week 7,9,7
31,23,2018,Week 6,6,6
31,23,2018,Week 5,14,5
31,23,2018,Week 3,13,3
31,24,2017,Week 53,10,53
31,24,2017,Week 52,41,52
31,24,2017,Week 51,6,51
31,24,2017,Week 50,2,50
31,24,2017,Week 47,10,47
31,24,2017,Week 43,12,43
31,24,2017,Week 40,28,40
31,24,2017,Week 39,22,39
31,24,2017,Week 36,15,36
31,24,2017,Week 35,9,35
31,24,2017,Week 31,14,31
31,24,2017,Week 30,8,30
31,24,2017,Week 29,7,29
31,24,2017,Week 28,22,28
31,24,2017,Week 24,24,24
31,24,2017,Week 23,18,23
31,24,2017,Week 21,4,21
31,24,2017,Week 20,1,20
31,24,2017,Week 15,9,15
31,24,2017,Week 13,6,13
31,24,2017,Week 8,12,8
31,24,2017,Week 6,11,6
31,24,2017,Week 4,25,4
31,24,2017,Week 3,17,3
31,24,2017,Week 1,17,1
31,24,2018,Week 40,3,40
31,24,2018,Week 39,7,39
31,24,2018,Week 38,18,38
31,24,2018,Week 37,21,37
31,24,2018,Week 36,15,36
31,24,2018,Week 35,18,35
31,24,2018,Week 34,3,34
31,24,2018,Week 33,21,33
31,24,2018,Week 32,23,32
31,24,2018,Week 31,28,31
31,24,2018,Week 30,6,30
31,24,2018,Week 29,21,29
31,24,2018,Week 28,31,28
31,24,2018,Week 27,40,27
31,24,2018,Week 26,30,26
31,24,2018,Week 25,8,25
31,24,2018,Week 24,3,24
31,24,2018,Week 22,5,22
31,24,2018,Week 21,9,21
31,24,2018,Week 19,27,19
31,24,2018,Week 18,35,18
31,24,2018,Week 17,12,17
31,24,2018,Week 16,16,16
31,24,2018,Week 15,12,15
31,24,2018,Week 14,30,14
31,24,2018,Week 13,35,13
31,24,2018,Week 12,12,12
31,24,2018,Week 11,18,11
31,24,2018,Week 10,27,10
31,24,2018,Week 9,1,9
31,24,2018,Week 7,30,7
31,24,2018,Week 6,7,6
31,24,2018,Week 5,14,5
31,24,2018,Week 4,8,4
31,24,2018,Week 3,10,3
31,24,2018,Week 2,6,2
31,24,2018,Week 1,22,1
31,25,2017,Week 52,18,52
31,25,2017,Week 51,42,51
31,25,2017,Week 50,16,50
31,25,2017,Week 49,30,49
31,25,2017,Week 48,4,48
31,25,2017,Week 47,8,47
31,25,2017,Week 46,38,46
31,25,2017,Week 45,21,45
31,25,2017,Week 44,24,44
31,25,2017,Week 43,5,43
31,25,2017,Week 42,16,42
31,25,2017,Week 41,5,41
31,25,2017,Week 38,9,38
31,25,2017,Week 37,25,37
31,25,2017,Week 36,8,36
31,25,2017,Week 34,31,34
31,25,2017,Week 33,19,33
31,25,2017,Week 32,36,32
31,25,2017,Week 31,25,31
31,25,2017,Week 30,11,30
31,25,2017,Week 29,25,29
31,25,2017,Week 28,14,28
31,25,2017,Week 27,16,27
31,25,2017,Week 26,24,26
31,25,2017,Week 25,34,25
31,25,2017,Week 24,15,24
31,25,2017,Week 23,10,23
31,25,2017,Week 22,43,22
31,25,2017,Week 21,9,21
31,25,2017,Week 20,11,20
31,25,2017,Week 19,8,19
31,25,2017,Week 18,23,18
31,25,2017,Week 17,9,17
31,25,2017,Week 15,11,15
31,25,2017,Week 14,8,14
31,25,2017,Week 13,8,13
31,25,2017,Week 11,4,11
31,25,2017,Week 10,8,10
31,25,2017,Week 6,5,6
31,25,2017,Week 5,30,5
31,25,2017,Week 3,21,3
31,25,2017,Week 2,11,2
31,25,2018,Week 39,47,39
31,25,2018,Week 38,21,38
31,25,2018,Week 37,55,37
31,25,2018,Week 36,19,36
31,25,2018,Week 35,25,35
31,25,2018,Week 34,47,34
31,25,2018,Week 33,56,33
31,25,2018,Week 32,13,32
31,25,2018,Week 31,41,31
31,25,2018,Week 30,21,30
31,25,2018,Week 29,28,29
31,25,2018,Week 28,49,28
31,25,2018,Week 27,16,27
31,25,2018,Week 26,23,26
31,25,2018,Week 25,31,25
31,25,2018,Week 24,35,24
31,25,2018,Week 23,22,23
31,25,2018,Week 22,10,22
31,25,2018,Week 21,31,21
31,25,2018,Week 20,43,20
31,25,2018,Week 19,24,19
31,25,2018,Week 18,43,18
31,25,2018,Week 17,36,17
31,25,2018,Week 16,14,16
31,25,2018,Week 15,4,15
31,25,2018,Week 14,56,14
31,25,2018,Week 13,33,13
31,25,2018,Week 12,44,12
31,25,2018,Week 11,22,11
31,25,2018,Week 10,28,10
31,25,2018,Week 9,27,9
31,25,2018,Week 8,26,8
31,25,2018,Week 7,12,7
31,25,2018,Week 6,33,6
31,25,2018,Week 5,41,5
31,25,2018,Week 4,2,4
31,25,2018,Week 3,1,3
31,25,2018,Week 2,24,2
31,25,2018,Week 1,10,1
31,26,2017,Week 52,11,52
31,26,2017,Week 51,3,51
31,26,2017,Week 49,1,49
31,26,2017,Week 40,6,40
31,26,2017,Week 39,9,39
31,26,2017,Week 37,6,37
31,26,2017,Week 34,6,34
31,26,2017,Week 33,3,33
31,26,2017,Week 32,1,32
31,26,2017,Week 31,12,31
31,26,2017,Week 29,4,29
31,26,2017,Week 28,16,28
31,26,2017,Week 27,16,27
31,26,2017,Week 25,15,25
31,26,2017,Week 21,18,21
31,26,2018,Week 34,17,34
31,26,2018,Week 33,10,33
31,26,2018,Week 28,8,28
31,26,2018,Week 26,4,26
31,26,2018,Week 22,6,22
31,26,2018,Week 20,9,20
31,26,2018,Week 12,9,12
31,26,2018,Week 1,13,1
31,27,2017,Week 51,10,51
31,27,2017,Week 48,6,48
31,27,2017,Week 45,11,45
31,27,2017,Week 43,17,43
31,27,2017,Week 38,11,38
31,27,2017,Week 37,16,37
31,27,2017,Week 36,20,36
31,27,2017,Week 35,13,35
31,27,2017,Week 33,29,33
31,27,2017,Week 32,2,32
31,27,2017,Week 31,5,31
31,27,2017,Week 30,14,30
31,27,2017,Week 29,16,29
31,27,2017,Week 28,43,28
31,27,2017,Week 27,33,27
31,27,2017,Week 26,5,26
31,27,2017,Week 24,19,24
31,27,2017,Week 23,39,23
31,27,2017,Week 22,29,22
31,27,2017,Week 21,14,21
31,27,2017,Week 20,9,20
31,27,2017,Week 18,28,18
31,27,2017,Week 17,13,17
31,27,2017,Week 15,18,15
31,27,2017,Week 14,11,14
31,27,2017,Week 13,17,13
31,27,2017,Week 12,4,12
31,27,2017,Week 6,6,6
31,27,2017,Week 4,11,4
31,27,2017,Week 3,16,3
31,27,2017,Week 2,7,2
31,27,2018,Week 39,6,39
31,27,2018,Week 38,1,38
31,27,2018,Week 37,6,37
31,27,2018,Week 35,24,35
31,27,2018,Week 34,5,34
31,27,2018,Week 33,14,33
31,27,2018,Week 32,34,32
31,27,2018,Week 30,1,30
31,27,2018,Week 29,19,29
31,27,2018,Week 28,16,28
31,27,2018,Week 27,7,27
31,27,2018,Week 26,13,26
31,27,2018,Week 24,20,24
31,27,2018,Week 22,10,22
31,27,2018,Week 19,36,19
31,27,2018,Week 15,6,15
31,27,2018,Week 14,7,14
31,27,2018,Week 11,21,11
31,27,2018,Week 10,4,10
31,27,2018,Week 9,2,9
31,27,2018,Week 5,9,5
31,27,2018,Week 3,18,3
31,27,2018,Week 1,29,1
31,28,2018,Week 39,6,39
31,28,2018,Week 38,4,38
31,28,2018,Week 37,7,37
31,28,2018,Week 35,1,35
31,28,2018,Week 34,18,34
31,29,2017,Week 51,16,51
31,29,2017,Week 47,10,47
31,29,2017,Week 36,5,36
31,29,2017,Week 34,11,34
31,29,2017,Week 29,7,29
31,29,2017,Week 26,26,26
31,29,2017,Week 25,20,25
31,29,2017,Week 24,16,24
31,29,2018,Week 32,16,32
31,29,2018,Week 29,8,29
31,29,2018,Week 28,10,28
31,29,2018,Week 22,1,22
31,29,2018,Week 20,10,20
31,29,2018,Week 17,9,17
31,29,2018,Week 4,16,4
31,30,2017,Week 52,44,52
31,30,2017,Week 49,36,49
31,30,2017,Week 48,9,48
31,30,2017,Week 47,26,47
31,30,2017,Week 46,24,46
31,30,2017,Week 45,8,45
31,30,2017,Week 44,8,44
31,30,2017,Week 42,56,42
31,30,2017,Week 41,3,41
31,30,2017,Week 39,20,39
31,30,2017,Week 38,4,38
31,30,2017,Week 35,16,35
31,30,2017,Week 34,13,34
31,30,2017,Week 33,16,33
31,30,2017,Week 32,18,32
31,30,2017,Week 31,1,31
31,30,2017,Week 30,19,30
31,30,2017,Week 29,20,29
31,30,2017,Week 28,3,28
31,30,2017,Week 27,15,27
31,30,2017,Week 26,26,26
31,30,2017,Week 25,11,25
31,30,2017,Week 24,7,24
31,30,2017,Week 23,24,23
31,30,2017,Week 22,36,22
31,30,2017,Week 21,6,21
31,30,2017,Week 20,15,20
31,30,2017,Week 19,3,19
31,30,2017,Week 18,8,18
31,30,2017,Week 17,5,17
31,30,2017,Week 14,9,14
31,30,2017,Week 13,28,13
31,30,2017,Week 12,10,12
31,30,2017,Week 11,25,11
31,30,2017,Week 9,5,9
31,30,2017,Week 3,10,3
31,30,2017,Week 2,8,2
31,30,2018,Week 38,15,38
31,30,2018,Week 37,13,37
31,30,2018,Week 36,25,36
31,30,2018,Week 35,13,35
31,30,2018,Week 34,10,34
31,30,2018,Week 33,38,33
31,30,2018,Week 32,5,32
31,30,2018,Week 30,48,30
31,30,2018,Week 29,4,29
31,30,2018,Week 28,9,28
31,30,2018,Week 27,7,27
31,30,2018,Week 26,5,26
31,30,2018,Week 25,9,25
31,30,2018,Week 24,18,24
31,30,2018,Week 22,24,22
31,30,2018,Week 20,7,20
31,30,2018,Week 19,12,19
31,30,2018,Week 18,8,18
31,30,2018,Week 17,18,17
31,30,2018,Week 14,22,14
31,30,2018,Week 13,5,13
31,30,2018,Week 12,27,12
31,30,2018,Week 11,6,11
31,30,2018,Week 8,44,8
31,30,2018,Week 7,35,7
31,30,2018,Week 6,10,6
31,30,2018,Week 5,14,5
31,30,2018,Week 4,10,4
31,30,2018,Week 3,11,3
31,30,2018,Week 2,24,2
31,30,2018,Week 1,11,1
31,31,2017,Week 52,11,52
31,31,2017,Week 51,23,51
31,31,2017,Week 50,30,50
31,31,2017,Week 49,26,49
31,31,2017,Week 48,18,48
31,31,2017,Week 47,25,47
31,31,2017,Week 46,9,46
31,31,2017,Week 45,5,45
31,31,2017,Week 44,22,44
31,31,2017,Week 43,15,43
31,31,2017,Week 42,1,42
31,31,2017,Week 41,24,41
31,31,2017,Week 39,21,39
31,31,2017,Week 38,14,38
31,31,2017,Week 37,8,37
31,31,2017,Week 36,19,36
31,31,2017,Week 35,21,35
31,31,2017,Week 34,22,34
31,31,2017,Week 33,53,33
31,31,2017,Week 32,60,32
31,31,2017,Week 31,50,31
31,31,2017,Week 30,51,30
31,31,2017,Week 29,52,29
31,31,2017,Week 28,49,28
31,31,2017,Week 27,41,27
31,31,2017,Week 26,12,26
31,31,2017,Week 25,33,25
31,31,2017,Week 24,15,24
31,31,2017,Week 23,57,23
31,31,2017,Week 22,36,22
31,31,2017,Week 21,31,21
31,31,2017,Week 20,10,20
31,31,2017,Week 19,25,19
31,31,2017,Week 18,31,18
31,31,2017,Week 17,8,17
31,31,2017,Week 16,4,16
31,31,2017,Week 15,9,15
31,31,2017,Week 14,26,14
31,31,2017,Week 13,18,13
31,31,2017,Week 12,17,12
31,31,2017,Week 11,25,11
31,31,2017,Week 9,14,9
31,31,2017,Week 8,28,8
31,31,2017,Week 6,12,6
31,31,2017,Week 5,22,5
31,31,2017,Week 4,8,4
31,31,2017,Week 3,30,3
31,31,2017,Week 2,1,2
31,31,2017,Week 1,5,1
31,31,2018,Week 40,8,40
31,31,2018,Week 39,25,39
31,31,2018,Week 37,26,37
31,31,2018,Week 36,10,36
31,31,2018,Week 35,7,35
31,31,2018,Week 34,26,34
31,31,2018,Week 33,3,33
31,31,2018,Week 32,36,32
31,31,2018,Week 31,38,31
31,31,2018,Week 30,16,30
31,31,2018,Week 29,40,29
31,31,2018,Week 28,16,28
31,31,2018,Week 27,23,27
31,31,2018,Week 26,16,26
31,31,2018,Week 25,16,25
31,31,2018,Week 24,17,24
31,31,2018,Week 23,9,23
31,31,2018,Week 22,27,22
31,31,2018,Week 21,20,21
31,31,2018,Week 20,20,20
31,31,2018,Week 19,18,19
31,31,2018,Week 18,26,18
31,31,2018,Week 17,22,17
31,31,2018,Week 16,11,16
31,31,2018,Week 15,26,15
31,31,2018,Week 14,45,14
31,31,2018,Week 13,37,13
31,31,2018,Week 11,21,11
31,31,2018,Week 9,10,9
31,31,2018,Week 8,19,8
31,31,2018,Week 7,16,7
31,31,2018,Week 6,18,6
31,31,2018,Week 5,3,5
31,31,2018,Week 4,3,4
31,31,2018,Week 3,18,3
31,31,2018,Week 2,3,2
31,31,2018,Week 1,19,1
31,32,2017,Week 52,3,52
31,32,2017,Week 50,13,50
31,32,2017,Week 48,13,48
31,32,2017,Week 43,13,43
31,32,2017,Week 36,9,36
31,32,2017,Week 33,11,33
31,32,2017,Week 32,7,32
31,32,2017,Week 29,7,29
31,32,2017,Week 28,17,28
31,32,2017,Week 24,10,24
31,32,2017,Week 21,11,21
31,32,2017,Week 20,15,20
31,32,2017,Week 18,9,18
31,32,2017,Week 15,12,15
31,32,2017,Week 12,7,12
31,32,2018,Week 38,10,38
31,32,2018,Week 29,6,29
31,32,2018,Week 28,9,28
31,32,2018,Week 26,21,26
31,32,2018,Week 22,8,22
31,32,2018,Week 20,4,20
31,32,2018,Week 18,8,18
31,32,2018,Week 15,17,15
31,32,2018,Week 14,16,14
31,32,2018,Week 13,13,13
31,32,2018,Week 11,3,11
31,32,2018,Week 8,4,8
31,32,2018,Week 7,7,7
31,32,2018,Week 6,10,6
31,32,2018,Week 5,8,5
31,32,2018,Week 2,11,2
31,33,2017,Week 51,7,51
31,33,2017,Week 47,8,47
31,33,2017,Week 46,10,46
31,33,2017,Week 45,14,45
31,33,2017,Week 44,14,44
31,33,2017,Week 23,5,23
31,33,2017,Week 19,8,19
31,33,2017,Week 9,10,9
31,33,2017,Week 8,4,8
31,33,2017,Week 6,4,6
31,33,2018,Week 36,7,36
31,33,2018,Week 32,6,32
31,33,2018,Week 30,7,30
31,33,2018,Week 29,6,29
31,33,2018,Week 28,14,28
31,33,2018,Week 14,11,14
31,33,2018,Week 6,4,6
31,33,2018,Week 3,3,3
31,34,2017,Week 48,4,48
31,34,2017,Week 42,14,42
31,34,2017,Week 38,11,38
31,34,2017,Week 28,5,28
31,34,2017,Week 27,2,27
31,34,2017,Week 25,6,25
31,34,2017,Week 23,10,23
31,34,2017,Week 22,16,22
31,34,2017,Week 15,4,15
31,34,2017,Week 12,16,12
31,34,2018,Week 36,5,36
31,34,2018,Week 31,11,31
31,34,2018,Week 26,18,26
31,34,2018,Week 23,8,23
31,34,2018,Week 16,18,16
31,34,2018,Week 14,4,14
31,34,2018,Week 12,3,12
31,34,2018,Week 8,6,8
31,34,2018,Week 6,11,6
31,34,2018,Week 4,22,4
32,1,2017,Week 52,9,52
32,1,2017,Week 51,3,51
32,1,2017,Week 50,14,50
32,1,2017,Week 49,7,49
32,1,2017,Week 48,7,48
32,1,2017,Week 45,14,45
32,1,2017,Week 44,4,44
32,1,2017,Week 43,15,43
32,1,2017,Week 40,17,40
32,1,2017,Week 39,50,39
32,1,2017,Week 37,10,37
32,1,2017,Week 36,18,36
32,1,2017,Week 35,7,35
32,1,2017,Week 33,8,33
32,1,2017,Week 32,21,32
32,1,2017,Week 31,7,31
32,1,2017,Week 30,16,30
32,1,2017,Week 29,20,29
32,1,2017,Week 25,36,25
32,1,2017,Week 24,4,24
32,1,2017,Week 23,10,23
32,1,2017,Week 22,12,22
32,1,2017,Week 21,7,21
32,1,2017,Week 20,7,20
32,1,2017,Week 19,3,19
32,1,2017,Week 18,7,18
32,1,2017,Week 17,3,17
32,1,2017,Week 16,14,16
32,1,2017,Week 15,23,15
32,1,2017,Week 12,12,12
32,1,2017,Week 11,19,11
32,1,2017,Week 10,14,10
32,1,2017,Week 9,28,9
32,1,2017,Week 8,24,8
32,1,2017,Week 6,5,6
32,1,2017,Week 5,15,5
32,1,2017,Week 3,31,3
32,1,2017,Week 1,18,1
32,1,2018,Week 39,9,39
32,1,2018,Week 38,27,38
32,1,2018,Week 37,26,37
32,1,2018,Week 35,43,35
32,1,2018,Week 34,9,34
32,1,2018,Week 33,14,33
32,1,2018,Week 31,27,31
32,1,2018,Week 30,19,30
32,1,2018,Week 29,3,29
32,1,2018,Week 25,58,25
32,1,2018,Week 24,1,24
32,1,2018,Week 23,32,23
32,1,2018,Week 22,16,22
32,1,2018,Week 21,19,21
32,1,2018,Week 20,16,20
32,1,2018,Week 19,16,19
32,1,2018,Week 18,10,18
32,1,2018,Week 17,18,17
32,1,2018,Week 16,10,16
32,1,2018,Week 15,16,15
32,1,2018,Week 14,8,14
32,1,2018,Week 13,31,13
32,1,2018,Week 11,11,11
32,1,2018,Week 9,6,9
32,1,2018,Week 8,11,8
32,1,2018,Week 7,14,7
32,1,2018,Week 2,8,2
32,1,2018,Week 1,13,1
32,2,2017,Week 53,14,53
32,2,2017,Week 51,17,51
32,2,2017,Week 50,13,50
32,2,2017,Week 49,7,49
32,2,2017,Week 46,5,46
32,2,2017,Week 45,9,45
32,2,2017,Week 44,48,44
32,2,2017,Week 43,16,43
32,2,2017,Week 41,19,41
32,2,2017,Week 39,33,39
32,2,2017,Week 38,55,38
32,2,2017,Week 34,11,34
32,2,2017,Week 33,16,33
32,2,2017,Week 30,27,30
32,2,2017,Week 28,4,28
32,2,2017,Week 27,11,27
32,2,2017,Week 26,19,26
32,2,2017,Week 25,33,25
32,2,2017,Week 24,5,24
32,2,2017,Week 23,10,23
32,2,2017,Week 22,3,22
32,2,2017,Week 21,10,21
32,2,2017,Week 18,21,18
32,2,2017,Week 15,4,15
32,2,2017,Week 14,6,14
32,2,2017,Week 11,11,11
32,2,2017,Week 8,17,8
32,2,2017,Week 7,2,7
32,2,2017,Week 6,3,6
32,2,2017,Week 5,10,5
32,2,2017,Week 2,19,2
32,2,2018,Week 32,3,32
32,2,2018,Week 26,42,26
32,2,2018,Week 22,4,22
32,2,2018,Week 18,8,18
32,2,2018,Week 17,24,17
32,2,2018,Week 13,13,13
32,2,2018,Week 11,9,11
32,2,2018,Week 9,2,9
32,2,2018,Week 4,21,4
32,3,2017,Week 53,23,53
32,3,2017,Week 51,18,51
32,3,2017,Week 50,43,50
32,3,2017,Week 49,23,49
32,3,2017,Week 48,17,48
32,3,2017,Week 47,41,47
32,3,2017,Week 46,19,46
32,3,2017,Week 45,31,45
32,3,2017,Week 43,14,43
32,3,2017,Week 42,8,42
32,3,2017,Week 41,7,41
32,3,2017,Week 40,1,40
32,3,2018,Week 38,7,38
32,3,2018,Week 37,23,37
32,3,2018,Week 36,40,36
32,3,2018,Week 35,9,35
32,3,2018,Week 33,18,33
32,3,2018,Week 32,22,32
32,3,2018,Week 31,21,31
32,3,2018,Week 30,40,30
32,3,2018,Week 29,37,29
32,3,2018,Week 28,22,28
32,3,2018,Week 27,23,27
32,3,2018,Week 26,38,26
32,3,2018,Week 25,22,25
32,3,2018,Week 24,73,24
32,3,2018,Week 23,35,23
32,3,2018,Week 22,23,22
32,3,2018,Week 21,36,21
32,3,2018,Week 20,33,20
32,3,2018,Week 19,14,19
32,3,2018,Week 18,63,18
32,3,2018,Week 17,17,17
32,3,2018,Week 16,20,16
32,3,2018,Week 15,32,15
32,3,2018,Week 14,17,14
32,3,2018,Week 13,25,13
32,3,2018,Week 12,53,12
32,3,2018,Week 11,9,11
32,3,2018,Week 10,43,10
32,3,2018,Week 9,26,9
32,3,2018,Week 8,9,8
32,3,2018,Week 7,29,7
32,3,2018,Week 6,32,6
32,3,2018,Week 5,17,5
32,3,2018,Week 4,9,4
32,3,2018,Week 3,7,3
32,3,2018,Week 2,32,2
32,3,2018,Week 1,21,1
32,6,2017,Week 52,11,52
32,6,2017,Week 51,18,51
32,6,2017,Week 50,36,50
32,6,2017,Week 49,18,49
32,6,2017,Week 48,42,48
32,6,2017,Week 47,21,47
32,6,2017,Week 46,59,46
32,6,2017,Week 45,28,45
32,6,2017,Week 44,26,44
32,6,2017,Week 43,8,43
32,6,2017,Week 42,56,42
32,6,2017,Week 41,9,41
32,6,2017,Week 40,19,40
32,6,2017,Week 39,17,39
32,6,2017,Week 38,36,38
32,6,2017,Week 37,29,37
32,6,2017,Week 36,4,36
32,6,2017,Week 35,43,35
32,6,2017,Week 34,25,34
32,6,2017,Week 33,9,33
32,6,2017,Week 32,44,32
32,6,2017,Week 31,23,31
32,6,2017,Week 30,7,30
32,6,2017,Week 29,18,29
32,6,2017,Week 28,27,28
32,6,2017,Week 27,39,27
32,6,2017,Week 26,27,26
32,6,2017,Week 25,22,25
32,6,2017,Week 24,43,24
32,6,2017,Week 23,21,23
32,6,2017,Week 22,35,22
32,6,2017,Week 21,21,21
32,6,2017,Week 20,19,20
32,6,2017,Week 19,23,19
32,6,2017,Week 18,16,18
32,6,2017,Week 17,28,17
32,6,2017,Week 16,22,16
32,6,2017,Week 15,35,15
32,6,2017,Week 14,28,14
32,6,2017,Week 13,17,13
32,6,2017,Week 12,36,12
32,6,2017,Week 11,32,11
32,6,2017,Week 10,50,10
32,6,2017,Week 9,52,9
32,6,2017,Week 8,20,8
32,6,2017,Week 7,44,7
32,6,2017,Week 6,52,6
32,6,2017,Week 5,36,5
32,6,2017,Week 4,30,4
32,6,2017,Week 3,18,3
32,6,2017,Week 2,16,2
32,6,2017,Week 1,23,1
32,6,2018,Week 40,17,40
32,6,2018,Week 39,16,39
32,6,2018,Week 38,19,38
32,6,2018,Week 37,22,37
32,6,2018,Week 36,19,36
32,6,2018,Week 35,63,35
32,6,2018,Week 34,12,34
32,6,2018,Week 33,3,33
32,6,2018,Week 32,16,32
32,6,2018,Week 31,22,31
32,6,2018,Week 30,19,30
32,6,2018,Week 28,9,28
32,6,2018,Week 26,6,26
32,6,2018,Week 25,15,25
32,6,2018,Week 23,12,23
32,6,2018,Week 22,30,22
32,6,2018,Week 18,10,18
32,6,2018,Week 17,14,17
32,6,2018,Week 16,25,16
32,6,2018,Week 15,18,15
32,6,2018,Week 14,34,14
32,6,2018,Week 13,19,13
32,6,2018,Week 12,28,12
32,6,2018,Week 11,24,11
32,6,2018,Week 9,55,9
32,6,2018,Week 8,3,8
32,6,2018,Week 7,8,7
32,6,2018,Week 6,28,6
32,6,2018,Week 5,27,5
32,6,2018,Week 3,10,3
32,6,2018,Week 1,19,1
32,7,2017,Week 52,6,52
32,7,2017,Week 51,19,51
32,7,2017,Week 48,14,48
32,7,2017,Week 47,2,47
32,7,2017,Week 46,14,46
32,7,2017,Week 40,8,40
32,7,2017,Week 38,25,38
32,7,2017,Week 33,8,33
32,7,2017,Week 32,8,32
32,7,2017,Week 29,3,29
32,7,2017,Week 28,15,28
32,7,2017,Week 27,10,27
32,7,2017,Week 26,10,26
32,7,2017,Week 25,25,25
32,7,2017,Week 24,10,24
32,7,2017,Week 18,23,18
32,7,2017,Week 16,6,16
32,7,2017,Week 13,3,13
32,7,2017,Week 12,3,12
32,7,2017,Week 11,12,11
32,7,2017,Week 9,11,9
32,7,2017,Week 6,6,6
32,7,2017,Week 5,5,5
32,7,2017,Week 2,9,2
32,7,2017,Week 1,6,1
32,7,2018,Week 37,9,37
32,7,2018,Week 35,9,35
32,7,2018,Week 33,6,33
32,7,2018,Week 32,13,32
32,7,2018,Week 31,2,31
32,7,2018,Week 30,16,30
32,7,2018,Week 28,9,28
32,7,2018,Week 26,10,26
32,7,2018,Week 25,3,25
32,7,2018,Week 24,2,24
32,7,2018,Week 23,1,23
32,7,2018,Week 21,3,21
32,7,2018,Week 19,8,19
32,7,2018,Week 16,3,16
32,7,2018,Week 12,3,12
32,7,2018,Week 10,15,10
32,7,2018,Week 9,13,9
32,7,2018,Week 8,22,8
32,7,2018,Week 7,7,7
32,8,2017,Week 53,3,53
32,8,2017,Week 52,42,52
32,8,2017,Week 51,13,51
32,8,2017,Week 50,48,50
32,8,2017,Week 49,23,49
32,8,2017,Week 48,14,48
32,8,2017,Week 47,44,47
32,8,2017,Week 46,8,46
32,8,2017,Week 44,11,44
32,8,2017,Week 42,26,42
32,8,2017,Week 41,26,41
32,8,2017,Week 40,8,40
32,8,2017,Week 38,54,38
32,8,2017,Week 37,16,37
32,8,2017,Week 35,28,35
32,8,2017,Week 34,21,34
32,8,2017,Week 33,11,33
32,8,2017,Week 32,16,32
32,8,2017,Week 31,15,31
32,8,2017,Week 30,21,30
32,8,2017,Week 27,9,27
32,8,2017,Week 25,46,25
32,8,2017,Week 24,12,24
32,8,2017,Week 23,33,23
32,8,2017,Week 22,34,22
32,8,2017,Week 21,12,21
32,8,2017,Week 20,22,20
32,8,2017,Week 19,14,19
32,8,2017,Week 18,12,18
32,8,2017,Week 16,22,16
32,8,2017,Week 15,32,15
32,8,2017,Week 14,9,14
32,8,2017,Week 12,6,12
32,8,2017,Week 11,37,11
32,8,2017,Week 10,8,10
32,8,2017,Week 9,12,9
32,8,2017,Week 8,12,8
32,8,2017,Week 7,14,7
32,8,2017,Week 6,10,6
32,8,2017,Week 5,10,5
32,8,2017,Week 3,7,3
32,8,2017,Week 1,51,1
32,8,2018,Week 40,5,40
32,8,2018,Week 39,10,39
